prlName,ptlMessageDocumentNo,ptlMessage,ptlMessageRegisteredDate,ptlMessageKindDesc,ptlMessageDateUpdated,prlNpdidLicence,dateSyncNPD
406,4506,"Skeie Oil & Gas AS pantsetter sin 40% deltakerandel i tillatelsen til fordel for DnB NOR Bank ASA. Førsteprioritet pantobligasjon stor NOK 800,000,000 skriver norske kroner åttehundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterlige pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Pantsettelsen utgjør et såkalt krysspant.",2009-07-15,Heftelse,9999-12-31,4237318,2013-05-08
406,4514,"Pantobligasjon stor NOK 500,000,000, datert 20.8.2008 dok nr 3929 er slettet og erstattet med dok nr 4506 datert 15.7.2009",2009-07-15,Sletting av heftelse,9999-12-31,4237318,2013-05-08
406,4571,"Spring Energy Exploration AS pantsetter sin 20% deltakerandel i tillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AS (publ). stor NOK 1,000,000,000, skriver norske kroner enmilliard 00/100, delt førsteprioritet med eksisterende pant stor NOK 400,000,000 skrives norske kroner firehundremillioner 00/100 'doknr 4403 '. Pantsetter har ikke rett til å overdra eller foreta ytterlige pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartement har i brev av 15.9.2009 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2009-09-15,Heftelse,9999-12-31,4237318,2013-05-08
406,4583,"Pantobligasjon stor NOK 400,000,000 skriver norske kroner firehundremillioner 00/100 datert 6.5.2009 (doknr 4403) hvor Spring Energy Exploration  AS er pantsetter og Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er panthaver er slettet. Pantobligasjonen hadde delt førsteprioritet med pantobligasjon i dok 4571.",2009-10-01,Sletting av heftelse,9999-12-31,4237318,2013-05-08
406,5427,"Pantobligasjon stor NOK 1 000 000 000 skriver norske kroner enmilliard  00/100 datert 15.09.2009 (dok. nr. 4571) hvor Spring Energy Exploration AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) foreligger 12.08.2010.",2010-08-12,Sletting av heftelse,9999-12-31,4237318,2013-05-08
406,5448,"Spring Energy Exploration AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet  panteobligasjon stor NOK 1,500,000,000, skriver norske kroner enmilliardfemhundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 22.6.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2010-08-12,Heftelse,9999-12-31,4237318,2013-05-08
406,5614,Skeie Oil & Gas AS har endret foretaksnavn til Skeie Energy AS med virkning fra 3.1.2011.,2011-01-25,Andre meldinger,9999-12-31,4237318,2013-05-08
406,5674,Pantobligasjon stor NOK 800 000 000 skriver norske kroner åttehundremillioner  00/100 datert 15.7.2009 (dok. nr. 4506) hvor Skeie Oil & Gas AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til DnB NOR Bank ASA er slettet. Samtykke fra panthaver foreligger.,2011-02-04,Sletting av heftelse,9999-12-31,4237318,2013-05-08
406,5677,"Skeie Energy AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 400,000,000, skriver norske kroner firehundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 7.12.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-02-04,Heftelse,9999-12-31,4237318,2013-05-08
406,6498,Pantobligasjon pålydende NOK 400 000 000 skriver norske kroner firehundremillioner  00/100 datert 4.2..2011 (dok. nr. 5677) hvor Skeie Energy AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til DnB NOR Bank ASA er slettet. Samtykke fra panthaver foreligger i brev og datert 13.6.2012.,2012-06-18,Sletting av heftelse,9999-12-31,4237318,2013-05-08
406,6506,"Pantobligasjon pålydende NOK 1 500 000 000 skriver norske kroner enmilliardfemhundremillioner  00/100 datert 12.8.2010 (dok. nr. 5448) hvor Spring Energy Exploration AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 21.6.2012.",2012-06-26,Sletting av heftelse,9999-12-31,4237318,2013-05-08
406,6551,Skeie Energy AS overdrar sin 40 % deltakerandel i utvinningstillatelsen til Premier Oil Norge AS med virkning fra 1.1.2012.,2012-08-02,Endring i tillatelse,9999-12-31,4237318,2013-05-08
406,6876,Spring Energy Exploration AS har endret foretaksnavn med virkning fra 13.02.2013,2013-02-19,Andre meldinger,2013-02-28,4237318,2013-05-08
407,2993,Tillatelsen er innført i Petroleumsregisterert.,2007-03-22,Ny tillatelse,9999-12-31,4237300,2013-05-08
407,3888,"Olje- og energidepartemet har i brev av 01.07.2008 gitt samtykke etter petroleumsloven § 10-12 til gjennomføring av fusjonsplanen. Finansdepartement har i brev av 24.06.2008 gitt sitt samtykke. NOIL Energy ASA er innfusjonert i Det norske oljeselskap ASA fra 21.05.2008. Fusjonen gjennomføres på følgende måte: NOIL Energy ASA overfører vederlagsfritt alle sine eiendeler, rettigheter og forpliktelser til Det norske oljeselskap ASA i tillatelsen.",2008-07-09,Endring i tillatelse,9999-12-31,4237300,2013-05-08
407,3915,Noble Energy Norge AS har endret navn til Skeie Oil & Gas AS med virkning 21.07.2008.,2008-07-31,Andre meldinger,9999-12-31,4237300,2013-05-08
407,3928,"Skeie Oil & Gas AS pantsetter sin 20% andel i tillatelsen til fordel for DnB NOR Bank ASA. Første prioritet pantobligasjon stor NOK 500,000,000 skriver norske kroner femhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelse av det pantsatte objekt uten skriftlig samtykke fra panthaver.",2008-08-20,Heftelse,9999-12-31,4237300,2013-05-08
407,3970,OED har i brev datert 26.9.2008 meddelt operatør BG Norge AS at det er innvilget en 12 måneders forlengelse av initiell periode med tilhørende tidfrister for gjenstående arbeidsforpliktelser under utvinningstillatelsen.,2008-10-10,Andre meldinger,9999-12-31,4237300,2013-05-08
407,3984,Serica Energy (UK) Limited overdra sin 20 % andel i utvinningstillatelse 407 til Serica Energy Norge AS med virkning fra 14.11.2008,2008-11-19,Endring i tillatelse,9999-12-31,4237300,2013-05-08
407,4345,Serica Energy Norge AS har endret navn til Spring Energy Exploration Norge AS med virkning fra 6.1.2009.,2009-03-04,Andre meldinger,9999-12-31,4237300,2013-05-08
407,4363,Spring Energy Exploration Norge AS har endret navn til Spring Energy Exploration AS med virkning 16.3.2009,2009-04-02,Andre meldinger,9999-12-31,4237300,2013-05-08
407,4404,"Spring Energy Exploration AS pantsetter sin 20% deltakerandel i tillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda AB. Første prioritet pantobligasjon stor NOK 400,000,000 skriver norske kroner firehundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av det pantsatte objekt uten skriftlig samtykke fra panthaver. ",2009-05-06,Heftelse,9999-12-31,4237300,2013-05-08
407,4502,"Patobligasjon stor NOK 500,000,000 skriver norske kroner femhundremillioner 00/100. Datert 20.8.2008 dok. nr 3928 hvor Skeie Oil & Gas AS er pantsetter og DnB NOR Bank ASA er panthaver, er slettet.",2009-07-15,Endring i tillatelse,9999-12-31,4237300,2013-05-08
407,4507,"Skeie Oil & Gas AS pantsetter sin 20% deltakerandel i tillatelsen til fordel for DnB NOR Bank ASA. Førsteprioritet pantobligasjon stor NOK 800,000,000 skriver norske kroner åttehundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterlige pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Pantsettelsen utgjør et såkalt krysspant.",2009-07-15,Heftelse,9999-12-31,4237300,2013-05-08
407,4515,"Pantobligasjon stor NOK 500,000,000, datert 20.8.2008 dok nr 3928 er slettet og erstattet med dok nr 4507 datert 15.7.2009",2009-07-15,Sletting av heftelse,9999-12-31,4237300,2013-05-08
407,4572,"Spring Energy Exploration AS pantsetter sin 20% deltakerandel i tillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AS (publ). stor NOK 1,000,000,000, skriver norske kroner enmilliard 00/100, delt førsteprioritet med eksisterende pant stor NOK 400,000,000 skrives norske kroner firehundremillioner 00/100 'doknr 4404 '. Pantsetter har ikke rett til å overdra eller foreta ytterlige pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartement har i brev av 15.9.2009 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2009-09-15,Heftelse,9999-12-31,4237300,2013-05-08
407,4584,"Pantobligasjon stor NOK 400,000,000 skriver norske kroner firehundremillioner 00/100 datert 6.5.2009 (doknr 4404) hvor Spring Energy Exploration  AS er pantsetter og Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er panthaver er slettet. Pantobligasjonen hadde delt førsteprioritet med pantobligasjon i dok 4572.",2009-10-01,Sletting av heftelse,9999-12-31,4237300,2013-05-08
407,4800,Olje- og energidepartementet har i brev datert 26.10.2009 innvilget søknad fra BG Norge AS om utsettelse av frist for gjennomføring av arbeidsforpliktelse samt forlengelse av initiell periode til 16.2.2013.,2009-11-11,Andre meldinger,9999-12-31,4237300,2013-05-08
407,5428,"Pantobligasjon stor NOK 1 000 000 000 skriver norske kroner enmilliard  00/100 datert 15.09.2009 (dok. nr. 4572) hvor Spring Energy Exploration AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) foreligger 12.08.2010.",2010-08-12,Sletting av heftelse,9999-12-31,4237300,2013-05-08
407,5449,"Spring Energy Exploration AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet  panteobligasjon stor NOK 1,500,000,000, skriver norske kroner enmilliardfemhundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 22.6.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2010-08-12,Heftelse,9999-12-31,4237300,2013-05-08
407,5615,Skeie Oil & Gas AS har endret foretaksnavn til Skeie Energy AS med virkning fra 3.1.2011.,2011-01-25,Andre meldinger,9999-12-31,4237300,2013-05-08
407,5675,Pantobligasjon stor NOK 800 000 000 skriver norske kroner åttehundremillioner  00/100 datert 15.7.2009 (dok. nr. 4507) hvor Skeie Oil & Gas AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til DnB NOR Bank ASA er slettet. Samtykke fra panthaver foreligger.,2011-02-04,Sletting av heftelse,9999-12-31,4237300,2013-05-08
407,5678,"Skeie Energy AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 400,000,000, skriver norske kroner firehundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 7.12.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-02-04,Heftelse,9999-12-31,4237300,2013-05-08
407,6499,Pantobligasjon pålydende NOK 400 000 000 skriver norske kroner firehundremillioner  00/100 datert 4.2..2011 (dok. nr. 5678) hvor Skeie Energy AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til DnB NOR Bank ASA er slettet. Samtykke fra panthaver foreligger i brev og datert 13.6.2012.,2012-06-18,Sletting av heftelse,9999-12-31,4237300,2013-05-08
407,6507,"Pantobligasjon pålydende NOK 1 500 000 000 skriver norske kroner enmilliardfemhundremillioner  00/100 datert 12.8.2010 (dok. nr. 5449) hvor Spring Energy Exploration AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 21.6.2012.",2012-06-26,Sletting av heftelse,9999-12-31,4237300,2013-05-08
407,6550,Skeie Energy AS overdrar sin 20 % deltakerandel i utvinningstillatelsen til Premier Oil Norge AS med virkning fra 1.1.2012.,2012-08-02,Endring i tillatelse,9999-12-31,4237300,2013-05-08
407,6877,Spring Energy Exploration AS har endret foretaksnavn med virkning fra 13.02.2013,2013-02-19,Andre meldinger,2013-02-28,4237300,2013-05-08
409,2995,Tillatelsen er innført i Petroleumsregisterert.,2007-03-22,Ny tillatelse,9999-12-31,4237470,2013-05-08
409,4535,Lundin Norway AS har overdratt en 10% deltakerandel til StatoilHydro Petroleum AS (tidligere StatoilHydro ASA) med virkning fra 1.1.2009.,2009-08-10,Endring i tillatelse,9999-12-31,4237470,2013-05-08
409,4874,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-12,Andre meldinger,9999-12-31,4237470,2013-05-08
409,5079,Lundin Norway AS overdrar en 20 % deltakerandel i utvinningstillatelsen til Bayerngas Norge AS med virkning fra 31.12.2009.,2010-01-18,Endring i tillatelse,9999-12-31,4237470,2013-05-08
410,2996,Tillatelsen er innført i Petroleumsregisterert.,2007-03-22,Ny tillatelse,9999-12-31,4237458,2013-05-08
410,4536,Lundin Norway AS har overdratt en 30% deltakerandel til StatoilHydro Petroleum AS (tidligere StatoilHydro ASA) med virkning fra 1.1.2009.,2009-08-10,Endring i tillatelse,9999-12-31,4237458,2013-05-08
410,4901,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-12,Andre meldinger,9999-12-31,4237458,2013-05-08
414,3000,Tillatelsen er innført i Petroleumsregisterert.,2007-03-22,Ny tillatelse,9999-12-31,4237582,2013-05-08
414,3624,Pertra ASA har endret navn til Det norske oljeselskap ASA med virkning fra 16.11.2007.,2008-01-13,Andre meldinger,9999-12-31,4237582,2013-05-08
414,3904,"Olje- og enrgidepartement har i brev av 01.07.2008 gitt samtykke etter petroleumsloven §10-12 til gjennomføring av fusjonsplanen. Finansdepartement har i brev av 24.06.2008 gitt sitt samtykke. NOIL Energy  ASA er innfusjonert Det norske oljeselskap ASA  fra 21.05.2008. Fusjonen gjennomføres på følgense måte: NOIL Energy ASA overfører vederlagsfritt alle sine eiendeler, rettigheter og forpliktelser til Det norske oljeselskap ASA i tilltelsen. ",2008-07-15,Endring i tillatelse,9999-12-31,4237582,2013-05-08
414,4381,PA Resources Norway AS har endret navn til Bayerngas Produksjon Norge AS med virkning fra 21.1.2009,2009-04-15,Andre meldinger,9999-12-31,4237582,2013-05-08
414,4953,Aker Exploration ASA har fusjonert med Det norske oljeselskap ASA med virkning fra 22.12.2009.,2009-12-23,Andre meldinger,9999-12-31,4237582,2013-05-08
414,5007,De fusjonerte selskapene Aker Exploration ASA og Det norske oljeselskap ASA har fra 22.12.2009 navnet Det norske oljeselskap ASA.,2009-12-23,Andre meldinger,9999-12-31,4237582,2013-05-08
414,5228,"Det norske oljeselskap ASA pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 4.1.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-03-05,Heftelse,9999-12-31,4237582,2013-05-08
414,5481,Bayerngas Produksjon Norge AS overdrar sin 20 % deltakerandel til Bayerngas Norge AS med virkning fra 23.3.2009.,2010-09-03,Endring i tillatelse,9999-12-31,4237582,2013-05-08
414,5890,"Faroe Petroleum Norge AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for BNP Paribas. Første prioritet panteobligasjon stor NOK 1,200,000,000, skriver norske kroner enmilliardertohundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 8.6.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-07-18,Heftelse,9999-12-31,4237582,2013-05-08
414,6403,"Det norske oljeselskap ASA pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Andre prioritet panteobligasjon stor USD 750,000,000, skriver amerikanske dollar syvhundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-09,Heftelse,9999-12-31,4237582,2013-05-08
